id,image
nb-481726,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Lindau_-_Collection_Gugelmann_-_GS-GUGE-209-87.tif&width=1024
nb-481727,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Langen-Argen_-_Collection_Gugelmann_-_GS-GUGE-209-91.tif&width=1024
nb-481728,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_M%C3%B6rsburg_-_Collection_Gugelmann_-_GS-GUGE-209-95.tif&width=1024
nb-481729,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_La_Reichenau_-_Collection_Gugelmann_-_GS-GUGE-209-99.tif&width=1024
nb-481730,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_La_Ch%C3%BBte_du_Rhin_prise_de_la_rive_gauche_-_Collection_Gugelmann_-_GS-GUGE-209-103.tif&width=1024
nb-481731,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_La_Ch%C3%BBte_du_Rhin_prise_de_la_rive_droite_-_Collection_Gugelmann_-_GS-GUGE-209-107.tif&width=1024
nb-481732,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Lungern_-_Collection_Gugelmann_-_GS-GUGE-209-111.tif&width=1024
nb-481733,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Le_Pont_de_Diable_au_St._Gotthard_-_Collection_Gugelmann_-_GS-GUGE-209-115.tif&width=1024
nb-481734,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Ch%C3%A2teau_de_Chillon_-_Collection_Gugelmann_-_GS-GUGE-209-119.tif&width=1024
nb-481735,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Interlaken%2C_Blick_%C3%BCber_die_Aare_gegen_die_Kirche_und_die_Jungfrau_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-1.tif&width=1024
nb-481736,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Brienz%2C_die_Gasth%C3%B6fe_bei_Tracht_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-2.tif&width=1024
nb-481737,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Vevey%2C_von_Nordwesten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-3.tif&width=1024
nb-481738,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Untersee_mit_Blick_auf_die_Insel_Reichenau_und_Gottlieben%2C_von_S%C3%BCdosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-4.tif&width=1024
nb-481739,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Ringgenberg%2C_von_Nordosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-5.tif&width=1024
nb-481740,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Brienzersee%2C_Ausfluss_der_Aare_mit_gedeckter_Holzbr%C3%BCcke_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-6.tif&width=1024
nb-481741,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Scherzligen_bei_Thun%2C_von_Nordwesten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-7.tif&width=1024
nb-481742,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Unspunnen_mit_Jungfrau_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-8.tif&width=1024
nb-481743,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Arenenberg%2C_von_S%C3%BCdosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-9.tif&width=1024
nb-481744,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Mainau%2C_von_Nordwesten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-10.tif&width=1024
nb-481745,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Thun%2C_Schadau_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-C-11.tif&width=1024
nb-481746,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Biel_und_Bielersee%2C_von_Nordosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-1.tif&width=1024
nb-481747,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Thun%2C_Umgebung%2C_Schadau_von_Nordosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-2.tif&width=1024
nb-481748,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Kaiserstuhl_mit_Lungernsee%2C_von_Nordosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-3.tif&width=1024
nb-481749,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Sarnersee_in_der_N%C3%A4he%2C_von_Sarnen_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-4.tif&width=1024
nb-481750,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Mainau%2C_von_Nordwesten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-5.tif&width=1024
nb-481751,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Friedrichshafen_am_Bodensee%2C_von_S%C3%BCdosten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-6.tif&width=1024
nb-481752,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Konstanz%2C_Hafen_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-7.tif&width=1024
nb-481753,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Konstanz_und_Kreuzlingen%2C_von_Westen_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-8.tif&width=1024
nb-481754,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Untersee_mit_Blick_auf_die_Insel_Reichenau%2C_von_S%C3%BCdosten%2C_im_Mittelgrund_T%C3%A4gerwilen_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-9.tif&width=1024
nb-481755,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Rorschach%2C_von_S%C3%BCdosten%2C_mit_Sankt_Annaschloss_im_Vordergrund_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-10.tif&width=1024
nb-481756,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Ludwigshafen_am_%C3%9Cberlingersee_von_Nordwesten_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-11.tif&width=1024
nb-481757,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Riva_am_Lago_di_Mezzola_%28n%C3%B6rdlichster_Teil_des_Comersees%29_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-12.tif&width=1024
nb-481758,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Riva_am_Lago_di_Mezzola_%28n%C3%B6rdlichster_Teil_des_Comersees%29_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-13.tif&width=1024
nb-481759,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Isola_San_Giovanni_im_Comersee_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-14.tif&width=1024
nb-481760,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Arth_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-E-15.tif&width=1024
nb-481761,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Collection_Gugelmann_-_GS-GUGE-WETZEL-R-1.tif&width=1024
nb-481762,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Chailly-sur-Clarens_-_Collection_Gugelmann_-_GS-GUGE-WEXELBERG-D-1.tif&width=1024
nb-481763,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Chexbres_-_Collection_Gugelmann_-_GS-GUGE-WEXELBERG-D-2.tif&width=1024
nb-481790,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Seewen%2C_von_Osten%2C_mit_Lauerzersee_-_Collection_Gugelmann_-_GS-GUGE-WINTERLIN-C-1.tif&width=1024
nb-481791,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Renggpass%2C_Aussicht_auf_Alpnacher-_und_Saarnersee_-_Collection_Gugelmann_-_GS-GUGE-WINTERLIN-C-2.tif&width=1024
nb-481792,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Dornachbrugg%2C_alte_Birsbr%C3%BCcke_mit_Torturm_und_Gef%C3%A4llstufe_der_Bris_-_Collection_Gugelmann_-_GS-GUGE-WINTERLIN-E-1.tif&width=1024
nb-481794,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Winterthur%2C_von_Osten%2C_aus_der_Ferne_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-1.tif&width=1024
nb-481795,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Kyburg%2C_von_Norden_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-2.tif&width=1024
nb-481796,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_M%C3%B6rsburg_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-3.tif&width=1024
nb-481797,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Pfungen%2C_Schloss_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-4.tif&width=1024
nb-481798,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_W%C3%BClflingen%2C_bei_Winterthur%2C_Ruine_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-5.tif&width=1024
nb-481799,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Hegi_bei_Winterthur%2C_Schloss_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-6.tif&width=1024
nb-481800,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Widen_bei_Ossingen%2C_Schloss_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-7.tif&width=1024
nb-481801,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Goldenberg_bei_Andelfingen%2C_Schloss_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-8.tif&width=1024
nb-481802,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Elgg%2C_Schloss_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-9.tif&width=1024
nb-481803,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Embrach%2C_Dorfplatz_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-10.tif&width=1024
nb-481804,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_T%C3%B6ss_bei_Winterthur%2C_Kloster_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-11.tif&width=1024
nb-481805,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Hettlingen_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-12.tif&width=1024
nb-481806,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Rorbas-Freienstein_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-13.tif&width=1024
nb-481807,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Flaach_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-14.tif&width=1024
nb-481808,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Uster_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-15.tif&width=1024
nb-481809,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Andelfingen_-_Collection_Gugelmann_-_GS-GUGE-WINTERTHUR-D-16.tif&width=1024
nb-481835,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bern%2C_Kanton%2C_Sammelblatt_-_Collection_Gugelmann_-_GS-GUGE-WISARD-E-E-1.tif&width=1024
nb-481836,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bern%2C_Mittelland_-_Collection_Gugelmann_-_GS-GUGE-WISARD-E-E-2.tif&width=1024
nb-481837,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bern%2C_Mittelland_-_Collection_Gugelmann_-_GS-GUGE-WISARD-E-E-3.tif&width=1024
nb-481839,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-1.tif&width=1024
nb-481840,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-2.tif&width=1024
nb-481841,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-3.tif&width=1024
nb-481842,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-4.tif&width=1024
nb-481843,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-5.tif&width=1024
nb-481844,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-6.tif&width=1024
nb-481845,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-7.tif&width=1024
nb-481846,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-8.tif&width=1024
nb-481847,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-9.tif&width=1024
nb-481848,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-10.tif&width=1024
nb-481849,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-11.tif&width=1024
nb-481850,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-1-12.tif&width=1024
nb-481852,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-1.tif&width=1024
nb-481853,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-2.tif&width=1024
nb-481854,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-3.tif&width=1024
nb-481855,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-4.tif&width=1024
nb-481856,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-5.tif&width=1024
nb-481857,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettlerin_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-6.tif&width=1024
nb-481858,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-7.tif&width=1024
nb-481859,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bettler_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-2-8.tif&width=1024
nb-481860,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Thun%2C_Teilansicht_vom_Schloss_gegen_den_See_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-A-1.tif&width=1024
nb-481861,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Sport,_l%C3%A4ndlicher-_Schwingen_am_Ostermontag_in_Bern_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-C-1.tif%0Ahttps:/commons.wikimedia.org/wiki/File:CH-NB_-_Sport,_l%25C3%25A4ndlicher-_Schwingen_am_Ostermontag_in_Bern_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-C-1.tif&width=1024"
nb-481862,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Baselland_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-E-1.tif&width=1024
nb-481863,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Luzern_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-E-2.tif&width=1024
nb-481864,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Genre_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-MFD-E-3.tif&width=1024
nb-481865,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Genre%2C_Trinken_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-TD-E-1.tif&width=1024
nb-481866,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Genre%2C_Trinken_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-TD-E-2.tif&width=1024
nb-481867,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Genre_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-TD-E-3.tif&width=1024
nb-481868,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Genre_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-TD-E-4.tif&width=1024
nb-481869,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Arme_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-TD-E-5.tif&width=1024
nb-481870,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Arme_-_Collection_Gugelmann_-_GS-GUGE-WOCHER-TD-E-6.tif&width=1024
nb-481883,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Breitlauinen%2C_Blick_gegen_den_Breithorngletscher_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-1.tif&width=1024
nb-481884,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Lauterbrunnental%2C_mit_den_Staubb%C3%A4chen_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-2.tif&width=1024
nb-481885,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Schiltwaldbach_im_Lauterbrunnental%2C_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-3.tif&width=1024
nb-481886,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall%2C_oberer%2C_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-4.tif&width=1024
nb-481887,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-5.tif&width=1024
nb-481888,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall_im_Lauterbrunnental%2C_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-6.tif&width=1024
nb-481889,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Breithorn_und_Tschingelgletscher_gegen_Westen_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-7.tif&width=1024
nb-481890,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_M%C3%BCrrenbachfall_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-8.tif&width=1024
nb-481891,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Breithorngletscher_gegen_das_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-9.tif&width=1024
nb-481892,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Herrenb%C3%A4chli_%28%3F%29_im_Lauterbrunnental%2C_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-2-10.tif&width=1024
nb-481894,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Breitlauinen%2C_Blick_gegen_den_Breithorngletscher_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-1.tif&width=1024
nb-481895,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Lauterbrunnental%2C_mit_den_Staubb%C3%A4chen_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-2.tif&width=1024
nb-481896,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Schiltwaldbach_im_Lauterbrunnental%2C_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-3.tif&width=1024
nb-481897,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall%2C_oberer%2C_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-4.tif&width=1024
nb-481898,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-5.tif&width=1024
nb-481899,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall_im_Lauterbrunnental%2C_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-6.tif&width=1024
nb-481900,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Breithorn_und_Tschingelgletscher_gegen_Westen_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-7.tif&width=1024
nb-481901,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_M%C3%BCrrenbachfall_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-8.tif&width=1024
nb-481902,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Breithorngletscher_gegen_das_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-9.tif&width=1024
nb-481903,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Herrenb%C3%A4chli_%28%3F%29_im_Lauterbrunnental%2C_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-3-10.tif&width=1024
nb-481918,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Grindelwald%2C_unterer_Gletscher_mit_L%C3%BCtschine_und_kleinem_Schreckhorn_-_Collection_Gugelmann_-_GS-GUGE-WOLF-6-11.tif&width=1024
nb-481919,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bachalp_oberhalb_Grindelwald_-_Collection_Gugelmann_-_GS-GUGE-WOLF-6-12.tif&width=1024
nb-481930,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall,_oberer,_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-8.tif&width=1024"
nb-481931,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Staubbachfall_im_Lauterbrunnental_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-9.tif&width=1024
nb-481934,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Bachalp_oberhalb_Grindelwald_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-12.tif&width=1024
nb-481935,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Grindelwald%2C_unterer_Gletscher_mit_L%C3%BCtschine_und_kleinem_Schreckhorn_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-13.tif&width=1024
nb-481936,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Schiltwaldbach_im_Lauterbrunnental,_im_Winter_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-14.tif&width=1024"
nb-481958,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Thierachern,_Blick_gegen_den_Thunersee_und_die_Alpen_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-35.tif%0Ahttps:/commons.wikimedia.org/wiki/File:CH-NB_-_Thierachern,_Blick_gegen_den_Thunersee_und_die_Alpen_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-35.tif&width=1024"
nb-481966,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Worb%2C_Schloss%2C_mit_Aussicht_auf_die_ganze_Alpenkette_-_Collection_Gugelmann_-_GS-GUGE-WOLF-7-42a.tif&width=1024
nb-481968,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_-Vues_Remarquables_des_Montagnes_de_la_Suisse-_-_Collection_Gugelmann_-_GS-GUGE-216-2-1.tif&width=1024
nb-481969,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Chapelle_de_Guil-e_Tell%2C_sur_le_Lac_des_quatre_Cantons_-_Collection_Gugelmann_-_GS-GUGE-216-2-2.tif&width=1024
nb-481970,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Chapelle_de_Guil-e_Tell_dans_le_Canton_de_Schweiz_-_Collection_Gugelmann_-_GS-GUGE-216-2-3.tif&width=1024
nb-481971,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Le_Lac_de_Louwerz%2C_avec_le_Chat-_de_Schwanau_-_Collection_Gugelmann_-_GS-GUGE-216-2-4.tif&width=1024
nb-481972,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Vallon_de_Lenk%2C_et_Gla-er_du_Ratzliberg_dans_le_Simmenthal-_-_Collection_Gugelmann_-_GS-GUGE-216-2-5.tif&width=1024
nb-481973,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Vue_de_la_Vall%C3%A9e_de_Hasly_-_Collection_Gugelmann_-_GS-GUGE-216-2-6.tif&width=1024
nb-481974,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/CH-NB_-_Vall%C3%A9e_de_Hasly_et_Montagne_de_Platten_-_Collection_Gugelmann_-_GS-GUGE-216-2-7.tif&width=1024
